fermata;lat;lon
BSS029;45,63448558;9,271187715
BSS030;45,63336533;9,26762865
BSS031;45,63232268;9,266879354
BSS032;45,63073716;9,267760203
BSS033;45,63147007;9,271269214
PDD776;45,56671527;9,153569656
PDD794;45,56725971;9,154300658
PDD791;45,56341193;9,160358842
PDD792;45,56209035;9,153367117
PDD793;45,56319877;9,152913491
PDD777;45,56376056;9,153682431
PDD779;45,5627929;9,161334004
PDD900;45,55706927;9,148713828
PDD826;45,55686536;9,175248551
CSD006;45,53490999;9,518174102
PDD789;45,55879789;9,161306222
PDD788;45,55712088;9,160826406
PDD787;45,55557627;9,159750545
PDD782;45,55448381;9,160167749
PDD783;45,55380167;9,157112771
PDD785;45,55386254;9,154368357
PDD786;45,55478048;9,156810531
PDD798;45,57940099;9,151534734
PDD766;45,56618034;9,150791734
MEN006;44,81208929;9,247149266
MEN007;44,79635365;9,280335106
PDD767;45,56946634;9,154766327
PDD804;45,58097868;9,162603146
PDD805;45,58309759;9,161736267
BGN021;45,36259894;9,631096539
PDD808;45,58616288;9,168028359
PDD809;45,5856773;9,163410384
PDD812;45,58640799;9,159007577
STT009;45,45795218;9,389876717
VZZ016;45,36540521;9,341580539
OZN901;45,41182189;9,930939165
MEN004;44,80224785;9,240118632
PLL028;45,41704462;9,40942285
PLL027;45,416947;9,40959801
CMZ016;45,443958;9,464031619
DRS013;45,37250419;9,359448252
DRS016;45,37236425;9,359178999
DRS015;45,37553091;9,3589789
DRS014;45,37553847;9,35927272
ZBP900;45,41650186;9,425128411
SZL900;45,34063323;9,353722812
VZZ017;45,36639088;9,342962223
CRP010;45,33777918;9,271326406
OPR016;45,3697528;9,215972825
RZZ006;45,37296703;9,168566751
RZZ005;45,38013231;9,170713241
PVM627;45,3734036;9,18836554
PVM013;45,36845622;9,189335294
PVM009;45,36802254;9,189721835
PVM605;45,37181833;9,189120163
PVM636;45,37175049;9,188796582
PVM016;45,34900819;9,198876543
PVM015;45,3481766;9,197745
SER027;45,64109471;9,216522643
SER028;45,64772987;9,203479712
SER031;45,64981041;9,221496011
SER032;45,65512883;9,209101001
SER034;45,65026935;9,208759388
SER038;45,63790954;9,205741183
SER039;45,64962207;9,221579099
SER040;45,65009119;9,228713797
SER041;45,65035302;9,23252371
SER043;45,65014986;9,231214907
SER044;45,64986714;9,214816987
SER045;45,64935708;9,214340781
SER046;45,65592117;9,208334391
SER047;45,65612908;9,208449216
SER048;45,65604016;9,210771635
SER050;45,65329981;9,195086634
SER051;45,65309801;9,195305904
SER052;45,63897125;9,192487656
SER053;45,63894954;9,192414546
MRN001;45,69369892;9,183265755
RZZ612;45,38698853;9,157987013
OPR608;45,37934393;9,219213753
OPR609;45,37953755;9,21377311
RZZ613;45,39314769;9,157304557
RZZ614;45,3930341;9,159117321
RZZ617;45,39449372;9,154006625
RZZ619;45,39409228;9,158474028
RZZ620;45,39567476;9,159227758
RZZ621;45,39578042;9,15871011
RZZ622;45,39783549;9,159766599
RZZ623;45,39761025;9,159325914
RZZ624;45,39971128;9,159463294
RZZ625;45,39963233;9,158920905
RZZ626;45,39201035;9,165532354
RZZ627;45,39293007;9,168482426
RZZ628;45,39498878;9,173034543
RZZ629;45,39805898;9,172263361
RZZ615;45,39418013;9,156939696
RZZ616;45,39481157;9,154947171
RZZ630;45,39718587;9,169412781
RZZ631;45,39651875;9,167039579
RZZ632;45,39393537;9,16501068
PVM613;45,34415087;9,20129843
RZZ633;45,38194134;9,158778014
MEN008;44,79633671;9,280316793
MEN012;44,8097232;9,238809032
RZZ634;45,38236524;9,15502501
PVM614;45,346469;9,197605161
RZZ635;45,38504518;9,155472531
RZZ636;45,38593315;9,155031058
RZZ637;45,38745686;9,151838025
PVM617;45,34451924;9,193942054
PVM615;45,34477063;9,195491906
MLN678;45,51626249;9,171878414
MLN679;45,51767784;9,171367822
PNT002;45,43945715;9,353563523
PNT003;45,43694119;9,351575719
PNT004;45,43705395;9,351887247
PNT005;45,43364774;9,351974914
PNT006;45,43210164;9,352381907
PNT007;45,43405052;9,352099461
PNT008;45,43726751;9,355933593
PNT009;45,43657832;9,35572509
PNT010;45,4331393;9,358214121
PNT011;45,43279856;9,357139908
PNT012;45,43421418;9,361630265
PNT013;45,43360776;9,361642922
BPN003;45,07670893;9,054013413
BPN004;45,07677309;9,054006219
PNT016;45,43291819;9,357913207
PNT017;45,43285612;9,355943192
PRR002;45,44447309;9,271678078
PRR003;45,44522156;9,27146536
PRR004;45,43984976;9,27352794
PRR005;45,44013785;9,273726866
PRR006;45,429525;9,277982734
PRR007;45,42949066;9,278185047
PRR009;45,42729172;9,28648912
PRR010;45,42726338;9,286627407
PRR013;45,43907836;9,288412707
PRR014;45,43651757;9,288829505
PRR015;45,43627367;9,289210273
PRR016;45,42925834;9,288530681
PRR017;45,42700195;9,288525386
PRR018;45,42800006;9,28950063
PRR019;45,42774282;9,289548186
PRR020;45,42469783;9,289575058
PRR021;45,42479942;9,289854304
PRR023;45,42448518;9,295653697
PRR024;45,42760977;9,293307136
PRR025;45,42736331;9,293414927
PRR028;45,4365494;9,294522078
PRR029;45,42797609;9,295175438
PRR030;45,42778421;9,295383203
PRR034;45,44478456;9,292618304
PRR035;45,44464866;9,292682292
PRR037;45,44324194;9,294315893
PRR038;45,44326117;9,294606996
PRR039;45,43996358;9,294922517
PRR040;45,4399685;9,295157986
PRR041;45,43810618;9,295257914
PRR042;45,43813149;9,295529218
PRR043;45,43620151;9,296292103
PRR044;45,43499169;9,300824435
PRR045;45,43504756;9,299971972
PRR047;45,42544811;9,30105871
PRR048;45,42553347;9,300398583
PRR049;45,42859227;9,300365719
PRR050;45,42845061;9,300232275
PRR051;45,42903722;9,304929058
VRD015;45,59749541;9,14582388
SDN027;45,42422381;9,258462207
SDN028;45,42516745;9,260607847
SDN029;45,42503346;9,260954448
SDN030;45,42469802;9,262204161
SDN031;45,4245218;9,262155346
SDN032;45,42489675;9,266598707
SDN033;45,42465017;9,266546582
BPR008;44,97818674;9,11906227
BPR009;44,97072217;9,157829737
BPR010;44,95819074;9,160300914
SDN034;45,42320598;9,264019287
SDN035;45,42315753;9,263820897
SDN036;45,42112576;9,259741609
SDN037;45,4209765;9,2597863
SDN038;45,42353913;9,270204194
SDN039;45,4233393;9,269738563
SDN040;45,42308304;9,269975451
DES035;45,60565524;9,202202992
DES036;45,60689652;9,202504096
DES037;45,60875652;9,201836161
DES038;45,62807961;9,205863795
DES039;45,6124754;9,201072096
DES040;45,62658588;9,197940214
DES041;45,62608479;9,198524117
DES042;45,61887462;9,197318125
DES043;45,62245397;9,197019434
DES044;45,61893725;9,197643131
DES045;45,62236798;9,196652009
DES050;45,61595678;9,198839208
DES051;45,6162775;9,199679504
DES053;45,60958027;9,203835188
DES054;45,62252246;9,22812341
DES055;45,62082958;9,222001806
DES056;45,62101328;9,221878787
DES057;45,61980604;9,216723945
DES058;45,62302419;9,23098472
DES059;45,62270928;9,228055386
DES601;45,6224192;9,193186214
DES629;45,6213779;9,230829381
DES702;45,62370713;9,195457648
DES703;45,6235614;9,186916447
DES704;45,62085195;9,182290584
DES705;45,61933744;9,189203674
DES706;45,61943005;9,191562394
DES707;45,61672919;9,196518067
DES708;45,60411226;9,200203313
DES709;45,60497973;9,198779522
DES710;45,60775806;9,198043416
DES711;45,60903854;9,198008204
DES712;45,61396055;9,199385424
DES713;45,61319182;9,200792535
DES714;45,62624659;9,203785002
DES715;45,61694792;9,196703581
DES716;45,61953772;9,189552764
DES717;45,61968002;9,191545557
DES718;45,62064494;9,187045905
DES719;45,62085953;9,182729234
DES720;45,6233139;9,186950401
DES721;45,62343851;9,195378606
DES722;45,62279372;9,193237284
DES723;45,62527888;9,187600343
DES724;45,62567247;9,210609951
DES725;45,6188918;9,203907661
DES726;45,62061537;9,212634557
DES727;45,62022875;9,219515813
DES728;45,62193343;9,225658284
DES730;45,62459817;9,229686599
DES731;45,62441751;9,226937964
DES732;45,62300867;9,226591167
DES733;45,61703209;9,221162717
DES734;45,62186392;9,220389866
DES735;45,61827497;9,216305698
DES736;45,61474247;9,217934612
DES737;45,61838759;9,216633299
DES738;45,61906665;9,200882319
DES739;45,62286135;9,230162531
DES740;45,62387847;9,196486859
DES741;45,62040144;9,186519339
DES742;45,62277665;9,200429259
DES743;45,62225056;9,208449469
DES744;45,6278144;9,203355827
DES745;45,61748986;9,197666533
DES746;45,61690969;9,198105526
DES747;45,61757599;9,197977761
DES748;45,6220484;9,191243903
DES749;45,62270704;9,191537676
DES750;45,61879372;9,193840226
DES751;45,61836699;9,190794142
BPR011;44,98983064;9,109358714
BMO005;44,93129177;9,193024214
CSC006;45,44951865;9,712489641
CSC003;45,43127514;9,714402179
CSC005;45,44955256;9,71240766
CSC004;45,43144738;9,71434938
CST003;45,49208119;9,566993821
PDD816;45,58822935;9,158364515
PDD800;45,58183839;9,146100928
PDD795;45,57068888;9,155266858
PDD770;45,56903706;9,170644745
PDD771;45,56828902;9,165816901
PDD726;45,57060315;9,191038704
SGN084;45,39452219;9,284467098
BGN020;45,36199277;9,627549844
PDD721;45,56707758;9,185574012
AZZ003;45,65129108;9,682715376
PDD778;45,56252455;9,156345632
AZZ004;45,65133994;9,68298663
PDD825;45,56788014;9,165204545
BGN009;45,3603161;9,618861204
BGN003;45,36326572;9,608888017
BGN010;45,36019515;9,618506233
BGN004;45,36319415;9,609995391
BGN001;45,36281829;9,605784537
CMZ017;45,44317471;9,463424688
CMZ018;45,46145681;9,443279087
RVD018;45,42098764;9,494714088
RVD017;45,42215196;9,494560493
RVD020;45,44542189;9,504690517
RVD019;45,44525587;9,504432536
RVD009;45,46924196;9,516042946
RVD010;45,46913344;9,516155798
RMN004;45,3769884;9,78500405
RMN003;45,37716355;9,785582464
RMN006;45,37591162;9,793378494
RMN005;45,37587444;9,793810807
DVR015;45,36357929;9,536205328
DVR016;45,36378957;9,536661864
PLZ007;45,39984602;9,586787946
PLZ008;45,40007464;9,586527346
PLZ016;45,39083438;9,592068932
PLZ015;45,39056362;9,591949213
PLZ013;45,39433734;9,591268194
PLZ014;45,39418478;9,591249228
SRG018;45,4248108;9,705020443
SRG007;45,42695595;9,70182155
SRG008;45,42601293;9,702530377
SRG012;45,42541329;9,703886408
SRG013;45,42537333;9,703785004
SNC006;45,40006683;9,867258582
SNC005;45,39938778;9,866359259
SNC012;45,39980479;9,87848863
SNC011;45,39964185;9,878610042
SPN028;45,37288388;9,49778024
SPN027;45,37287198;9,497619221
SPN008;45,39950285;9,491798222
SPN007;45,39962228;9,491698358
SPN001;45,40260312;9,468789254
SPN002;45,40247967;9,46918944
SPN006;45,40178422;9,484421431
SPN005;45,40198505;9,483298952
SPN003;45,40163492;9,480084092
SPN004;45,40134286;9,479373379
TCN001;45,37041612;9,827092874
TCN002;45,37026176;9,826674143
TRL001;45,41918671;9,596297817
TRL003;45,41794638;9,595469556
TRL004;45,41791645;9,595477994
TRS004;45,40307437;9,62238547
TRS003;45,40308071;9,62211304
TRS007;45,40324225;9,626582076
TRS006;45,40332314;9,626275036
MLG034;45,36119617;9,324359546
MLG035;45,36311827;9,322033787
MLN002;45,46067942;9,219755375
MLN003;45,46222193;9,220538788
MLN005;45,46083548;9,229818101
MLN007;45,46209876;9,236069768
PVM616;45,34311045;9,193306866
PVM001;45,34629586;9,195854079
PVM619;45,34865379;9,198372084
PVM620;45,35011928;9,199905789
BMO006;44,92481484;9,195395301
BMO007;44,94709624;9,189395578
OPR002;45,36195913;9,206642679
OPR009;45,37083823;9,210736271
OPR011;45,37438409;9,211952641
OPR004;45,39427631;9,211352616
MLN217;45,39954092;9,2099807
MLN220;45,40297625;9,209149261
MLN222;45,40727126;9,208140025
MLN219;45,41378535;9,206555422
ASS601;45,40127635;9,146723102
MLN624;45,47805367;9,088772702
ASS603;45,39863493;9,145316861
ASS604;45,39835018;9,145466513
RZZ640;45,38409017;9,170791869
RZZ618;45,38340158;9,166879293
RZZ638;45,3856607;9,15574003
RZZ639;45,38421856;9,171231755
RZZ641;45,38371181;9,166440876
RZZ642;45,37266586;9,142087704
RZZ643;45,37552034;9,145717323
RZZ644;45,37383579;9,147253575
RZZ645;45,37506115;9,150499513
RZZ646;45,37485187;9,149716094
RZZ647;45,37663462;9,15077606
RZZ649;45,37862455;9,149455712
RZZ650;45,37989599;9,153270859
RZZ651;45,38073644;9,15519934
RZZ652;45,38072977;9,155673229
MLN623;45,47767776;9,086688247
MLN622;45,47400916;9,081590925
MLN625;45,47686897;9,093144323
MLN626;45,47610337;9,097374314
PVM623;45,37524404;9,178445194
PVM621;45,37655391;9,175354087
PVM622;45,37682967;9,175679333
PVM624;45,37556336;9,178324549
PVM026;45,37389775;9,180427742
PVM027;45,37382083;9,180873519
PVM628;45,37191531;9,184043487
SSG900;45,52329086;9,240878077
CRM268;45,36292378;9,676497549
MGG153;45,59204307;9,239772809
MGG169;45,59220084;9,239840738
CRM293;45,37480928;9,663515074
VRD007;45,59602424;9,176354797
VRD018;45,59574371;9,17639037
BMO008;44,93913278;9,189963386
SPN017;45,39836347;9,490832663
SPN018;45,3985518;9,490992712
IML102;44,35767249;11,70755522
IML106;44,35708423;11,71325295
IML202;44,357469;11,71729324
IML201;44,35740586;11,71747128
CPT057;44,4539547;11,57432923
CPT066;44,43936497;11,59401622
IML127;44,37639802;11,72887328
IML013;44,39523716;11,68605224
IML014;44,39514028;11,68600797
IML145;44,37352229;11,7329411
BDR115;44,56411942;11,57717387
BOL306;44,49895182;11,35379043
BOL302;44,50072522;11,34674687
BMO009;44,93910754;9,189903834
BOL301;44,50048331;11,34721915
IML808;44,39521496;11,68603946
CGB035;44,43510332;11,65512016
CGB136;44,43514464;11,65504775
CGB040;44,43293311;11,6752081
CGB045;44,43656593;11,6575451
CGB046;44,43661829;11,65770398
BOL461;44,50143645;11,34318404
BOL466;44,50195062;11,34132657
SER054;45,64702129;9,208228325
MLN680;45,5180312;9,170765926
MLN681;45,52035948;9,171294668
MLN682;45,52014233;9,169993146
CMA601;45,53575389;9,161033351
MLN683;45,52936171;9,162849096
CMA602;45,53901427;9,159212712
CMA603;45,54020824;9,159390487
CMA604;45,54397898;9,157952431
CMA605;45,5432933;9,15781496
CMA606;45,5498929;9,155650635
CMA607;45,54923115;9,155431882
PDD601;45,55281902;9,154404563
PDD602;45,56313024;9,151178182
PDD603;45,56294479;9,150947161
PDD604;45,57093085;9,148310246
PDD605;45,5705929;9,148146597
PDD606;45,57480001;9,146997966
PDD607;45,57438115;9,146786643
PDD608;45,58031256;9,145513421
PDD609;45,58413202;9,145808173
PDD610;45,58414679;9,145428364
VRD601;45,59009558;9,14545729
VRD602;45,59617246;9,145880061
VRD603;45,59643963;9,145527953
LMB601;45,59920166;9,134204501
LMB602;45,61467706;9,120607028
MLN684;45,49236722;9,192335705
MLN685;45,49218089;9,193131845
MLN686;45,49283148;9,191269746
MLN687;45,49409407;9,191080611
MLN688;45,49417524;9,191343918
MLN689;45,49572455;9,192130515
MLN690;45,49679689;9,191832452
MLN691;45,49889255;9,191274792
MLN692;45,49894745;9,190973243
MLN693;45,50010665;9,190795354
MLN694;45,50163163;9,189868186
MLN695;45,50252402;9,189809296
MLN696;45,50396728;9,188932082
MLN697;45,50707997;9,188602044
MLN698;45,50923819;9,189677101
MLN699;45,50918335;9,189940006
MLN700;45,51141578;9,190813859
MLN701;45,51145422;9,190991532
MLN702;45,51316275;9,193746227
MLN703;45,51472531;9,191155657
MLN705;45,51673151;9,190954277
MLN706;45,51584857;9,193828909
MLN707;45,51895039;9,192272093
MLN708;45,518715;9,191469188
MLN709;45,52180814;9,192502259
MLN710;45,52267813;9,192211303
MLN711;45,52413223;9,192681646
BRE601;45,5284848;9,193007517
BRE602;45,5286924;9,192789203
BRE603;45,53149214;9,193270521
BRE604;45,53202548;9,193002774
BRE605;45,53569683;9,192745741
BRE607;45,53803845;9,191026588
BRE606;45,53592748;9,192906601
BRE609;45,53976872;9,190198343
BRE610;45,54042719;9,189442265
BRE611;45,54356478;9,18791929
BRE612;45,54360891;9,18808796
CUS601;45,54783372;9,186096519
CUS602;45,54782748;9,186294524
BCO002;45,06396784;9,357302233
BMO010;44,93111144;9,188361052
BCO003;45,06537248;9,377339482
CUS603;45,55053665;9,186050671
CUS604;45,55138007;9,186238847
PDD611;45,56411304;9,187895063
PDD612;45,56411864;9,188088948
PDD613;45,57366563;9,191834427
NVM601;45,58285667;9,194910328
NVM602;45,59538036;9,199108626
DES602;45,60631672;9,202818567
MLN715;45,49788708;9,184584853
CRN701;45,48179697;9,031481509
CST004;45,49167236;9,567287511
CSG003;45,46761803;9,715936316
CSG004;45,4676534;9,71544198
CSG006;45,48121727;9,717096493
CSG005;45,48148981;9,71727054
PND008;45,40212788;9,556318248
MLN609;45,47928939;9,144987943
MLN610;45,4779138;9,146068817
MLN611;45,4768286;9,142645031
MLN612;45,47617385;9,139626046
MLN613;45,47651497;9,12528864
MLN614;45,47645385;9,114889008
MLN615;45,47740562;9,109233507
MLN616;45,47897572;9,102490867
MLN617;45,4765276;9,096989153
MLN618;45,47761502;9,093217701
MLN619;45,47832064;9,088454927
MLN620;45,47768894;9,086138529
MLN621;45,47445815;9,081692619
STM601;45,47331398;9,076336165
STM602;45,47537337;9,073624211
STM603;45,47761844;9,070898755
STM604;45,47980682;9,067313156
STM605;45,47820513;9,061204484
STM606;45,47842985;9,055789563
STM607;45,4790834;9,057590063
STM608;45,48080168;9,059819332
STM609;45,48301262;9,058020629
STM610;45,48495148;9,057352285
STM611;45,48681439;9,05616243
STM612;45,48604932;9,052451056
STM613;45,48769308;9,051274369
STM614;45,4890354;9,04886404
STM615;45,4875503;9,05101015
STM616;45,48614601;9,054378052
STM617;45,48608064;9,056676314
STM618;45,48287314;9,057839719
STM619;45,480516;9,059642992
STM620;45,47896856;9,057002018
STM621;45,4776315;9,055963742
STM622;45,47772417;9,061021166
STM623;45,47939712;9,067454846
STM624;45,47702785;9,070877696
STM625;45,47487333;9,073508465
STM626;45,47299497;9,076173256
NVM603;45,58309375;9,193834814
DES630;45,61249386;9,201366259
TRV013;45,51163184;9,612431158
CRM063;45,3597013;9,691193199
CRS005;45,3953654;9,638621503
CRS006;45,39539413;9,638676598
CRM062;45,35860876;9,690259556
CRM061;45,35833722;9,685284753
CRM145;45,36642805;9,685938798
CRM373;45,35630025;9,650977611
CRM394;45,36921125;9,679394263
CRM380;45,36743555;9,704972526
CRM006;45,36932499;9,710251361
CRM090;45,35601723;9,664633523
CRM005;45,37168692;9,717377907
CRM381;45,37591126;9,697738278
CRM159;45,37837644;9,6767986
CRM100;45,37824029;9,676684593
MDL028;45,3983803;9,33030133
MDL029;45,3981924;9,330074369
MDL030;45,39560098;9,331654073
MDL031;45,39575567;9,33255143
MDL032;45,39298772;9,333677507
MDL033;45,39312737;9,333411997
MDL034;45,38898311;9,334792048
MBE004;45,04291898;9,346734123
MLN008;45,46108068;9,237990677
MLN009;45,46123471;9,238447744
MLN010;45,45777358;9,241147379
MLN011;45,45803701;9,241364094
MLN012;45,45303574;9,247609344
MLN013;45,4532194;9,24787588
MLN014;45,45040814;9,251193712
MLN015;45,45049925;9,251586634
MLN017;45,44820578;9,254753627
MLN018;45,44792352;9,25461619
MLN020;45,43241552;9,24035096
MLN021;45,43135012;9,243215374
MLN023;45,43020626;9,245637731
MLN025;45,42943236;9,256956415
MLN026;45,4618707;9,252853023
MLN027;45,46208946;9,253656158
MLN029;45,44460016;9,263006197
MLN030;45,44453975;9,262946712
MLN033;45,46190318;9,278668901
MLN034;45,46184451;9,278910363
PRR052;45,42890002;9,304916712
PRR053;45,42633177;9,306431661
PRR054;45,43302547;9,307843234
PRR055;45,43319983;9,306633698
PRR057;45,42316992;9,30867336
PRR058;45,42168266;9,308887023
LSS019;45,61232663;9,238717024
PLT021;45,5033273;9,326258677
PLT022;45,50246991;9,330805795
PLT023;45,50215851;9,330455447
PLT024;45,50206834;9,333480408
PLT025;45,50219989;9,333684004
PLT026;45,50154819;9,331345781
PLT027;45,50202183;9,325804437
PLT028;45,50150706;9,323956289
PLT029;45,50168384;9,32372982
PLT030;45,50079264;9,326545948
PLT031;45,50053955;9,32654597
PLT032;45,49772055;9,32601415
PLT033;45,49853515;9,326291017
PLT034;45,49589937;9,325802175
PLT035;45,49622;9,326042556
PLT038;45,49421596;9,325749018
PLT039;45,49424177;9,326020902
PLT040;45,50599938;9,329246943
PLT041;45,50594812;9,330894537
PLT042;45,49220154;9,325620828
PLT043;45,49220551;9,325831262
PLT044;45,48905645;9,325345379
PLT045;45,48903584;9,325583544
PLT046;45,48924007;9,329952212
PLT047;45,48892131;9,329693486
PLT048;45,48673585;9,3189469
PLT049;45,48648859;9,318984534
PLT050;45,48708197;9,325308521
PLT051;45,48668478;9,32182112
PLT052;45,4864375;9,321955484
PLT053;45,48659571;9,326987883
PLT054;45,48727927;9,330152232
PLT055;45,48620354;9,330216841
PLT056;45,48466154;9,309659869
PLT057;45,48494538;9,329974332
PIG005;45,02052441;9,25290533
PIG001;45,01158081;9,252141722
PAV230;45,20481667;9,151151897
PIG004;45,0205528;9,252940829
PIG003;45,02188459;9,230506869
PIG002;45,01154672;9,252221624
PLT058;45,48451942;9,330868488
PLT059;45,48423366;9,326385928
PLT060;45,48410595;9,326349873
PLT061;45,48223675;9,323275295
PLT062;45,48224839;9,323615714
MIL014;45,52577931;9,214668562
MIL015;45,51923249;9,2109853
MIL016;45,51147668;9,206664807
MIL017;45,48762699;9,204161801
MIL018;45,50785439;9,204484272
